PatternID,Pattern,Length,Occurrences
2312,decb,4,2
2313,decbc,5,2
2314,deccc,5,3
2315,decc,4,6
2316,deccd,5,3
2317,deccdf,6,2
2318,deccdfd,7,2
2319,dedccd,6,2
2320,dedccdc,7,2
2321,dedcce,6,2
2322,dedcc,5,5
2323,dedcdec,7,2
2324,dedcdecb,8,2
2325,dedcdecbc,9,2
2326,dedcdedcde,10,2
2327,dedcdedc,8,4
2328,dedcdedcd,9,3
2329,dedcdeddde,10,2
2330,dedcdeddded,11,2
2331,dedcdedddedc,12,2
2332,dedcde,6,10
2333,dedcded,7,8
2334,dedcdedd,8,4
2335,dedcdeddd,9,4
2336,dedcdfdc,8,2
2337,dedcd,5,13
2338,dedcdf,6,3
2339,dedcdfd,7,3
2340,dedc,4,20
2341,dedce,5,2
2342,dedcef,6,2
2343,dedcefd,7,2
2344,deddc,5,3
2345,deddcd,6,3
2346,deddcdc,7,3
2347,deddcdcc,8,2
2348,deddcdccc,9,2
2349,dedddddddd,10,3
2350,deddddddddd,11,2
2351,dedddddd,8,4
2352,deddddddd,9,4
2353,dedddd,6,5
2354,deddddd,7,5
2355,dedddecc,8,2
2356,dedddeccc,9,2
2357,dedddec,7,3
2358,dedddedcc,9,2
2359,dedddedcde,10,3
2360,dedddedcded,11,3
2361,dedddedcdedd,12,2
2362,dedddedcdeddd,13,2
2363,dedddedc,8,6
2364,dedddedcd,9,4
2365,dedddeddc,9,3
2366,dedddeddcd,10,3
2367,dedddeddcdc,11,3
2368,dedddeddcdcc,12,2
2369,dedddeddcdccc,13,2
2370,dedddeddde,10,3
2371,dedddeddded,11,2
2372,dedddedddedd,12,2
2373,dedddedddeddd,13,2
2374,deddde,6,17
2375,deddded,7,14
2376,dedddedd,8,8
2377,dedddeddd,9,5
2378,dedddfdc,8,3
2379,dedddfdcd,9,3
2380,dedddfdcdf,10,2
2381,dedddfdcdfd,11,2
2382,dedddf,6,6
2383,dedddfd,7,6
2384,dedddfdd,8,3
2385,dedddfddd,9,3
2386,dedddfdddf,10,2
2387,dedddfdddfd,11,2
2388,deddd,5,29
2389,dedd,4,33
2390,deeddd,6,3
2391,deeddde,7,2
2392,deeddded,8,2
2393,deedddedc,9,2
2394,deedd,5,4
2395,deed,4,7
2396,deede,5,2
2397,deedee,6,2
2398,deedeee,7,2
2399,deedeeee,8,2
2400,deedeeeee,9,2
2401,deedeeeeee,10,2
2402,deedeeeeeee,11,2
2403,deedeeeeeeee,12,2
2404,deedeeeeeeeee,13,2
2405,deeeeeddc,9,2
2406,deeeeeddcc,10,2
2407,deeeeeddccc,11,2
2408,deeeeeddcccb,12,2
2409,deeeeed,7,3
2410,deeeeedd,8,3
2411,deeeeeeed,9,2
2412,deeeeeeeeeeeee,14,3
2413,deeeeeeeeeeeeee,15,2
2414,deeeeeeeeeeeeeee,16,2
2415,deeeeeeeeeeeeeeee,17,2
2416,deeeeeeeeeeeeeeeee,18,2
2417,deeeeeeeeeeeeeeeeee,19,2
2418,deeeeeeeeee,11,6
2419,deeeeeeeeeee,12,5
2420,deeeeeeeeeeee,13,4
2421,deeeeeeeee,10,7
2422,deeeeeee,8,12
2423,deeeeeeee,9,10
2424,deeeeeeeef,10,3
2425,deeeeeeeeff,11,3
2426,deeeeeeeefff,12,3
2427,deeeeeeeeffff,13,3
2428,deeeeeeeefffff,14,3
2429,deeeeeeeeffffff,15,2
2430,deeeeee,7,13
2431,deeeeeffffff,12,2
2432,deeeeefffffff,13,2
2433,deeeee,6,19
2434,deeeeef,7,3
2435,deeeeeff,8,3
2436,deeeeefff,9,3
2437,deeeeeffff,10,3
2438,deeeeefffff,11,3
2439,deee,4,23
2440,deeee,5,22
2441,deeeef,6,3
2442,deeeeff,7,3
2443,deeeefff,8,3
2444,deeeeffff,9,2
2445,deeeefffff,10,2
2446,deeeeffffff,11,2
2447,defdddfd,8,2
2448,defddd,6,3
2449,defdddf,7,3
2450,defddef,7,3
2451,defddefd,8,3
2452,defddefdd,9,3
2453,defddegdd,9,2
2454,defdde,6,7
2455,defddeg,7,3
2456,defddegd,8,3
2457,defd,4,12
2458,defdd,5,11
2459,defedefedef,11,2
2460,defedefedefe,12,2
2461,defedefedefed,13,2
2462,defedefedefede,14,2
2463,defedefede,10,4
2464,defedefedeg,11,2
2465,defedefedege,12,2
2466,defedefed,9,5
2467,defedef,7,7
2468,defedefe,8,6
2469,defedegd,8,2
2470,defedegdd,9,2
2471,defedegdde,10,2
2472,defedegddeg,11,2
2473,defede,6,11
2474,defedeg,7,4
2475,defedege,8,2
2476,defed,5,15
2477,defedf,6,4
2478,defedfg,7,2
2479,defedfge,8,2
2480,defe,4,18
2481,defee,5,3
2482,defeee,6,2
2483,degddef,7,2
2484,degddefd,8,2
2485,degddefdd,9,2
2486,degddegddef,11,2
2487,degddegddefd,12,2
2488,degddegddefdd,13,2
2489,degddegd,8,5
2490,degddegdd,9,5
2491,degddegdde,10,4
2492,degddegddeg,11,2
2493,degddegddegd,12,2
2494,degddegddegdd,13,2
2495,degdde,6,9
2496,degddeg,7,7
2497,degddege,8,2
2498,degdd,5,12
2499,degddf,6,2
2500,degd,4,13
2501,degedef,7,3
2502,degedefe,8,2
2503,degedefed,9,2
2504,degedefede,10,2
2505,degedeged,9,2
2506,degede,6,7
2507,degedeg,7,4
2508,degedege,8,4
2509,degedegee,9,2
2510,degedegeef,10,2
2511,degedfged,9,2
2512,degedfgeef,10,2
2513,deged,5,12
2514,degedf,6,5
2515,degedfg,7,5
2516,degedfge,8,5
2517,degedfgee,9,3
2518,degeee,6,2
2519,degeefgeee,10,2
2520,degeefgeeeg,11,2
2521,degeefgeeege,12,2
2522,degeefg,7,3
2523,degeefge,8,3
2524,degeefgee,9,3
2525,dege,4,19
2526,degee,5,7
2527,degeef,6,5
2528,degeefh,7,2
2529,dfdcc,5,3
2530,dfdcce,6,2
2531,dfdccec,7,2
2532,dfdccecc,8,2
2533,dfdcde,6,3
2534,dfdcded,7,3
2535,dfdcdedc,8,3
2536,dfdcdfdcdf,10,2
2537,dfdcdfdcdfd,11,2
2538,dfdcdfdc,8,4
2539,dfdcdfdcd,9,3
2540,dfdcdfd,7,7
2541,dfdcdfdd,8,3
2542,dfdcdfddd,9,3
2543,dfdcdfdddf,10,2
2544,dfdcdfdddfd,11,2
2545,dfdcdf,6,8
2546,dfdcd,5,13
2547,dfdc,4,17
2548,dfdddedc,8,2
2549,dfdddedcd,9,2
2550,dfdddedddec,11,2
2551,dfdddeddde,10,3
2552,dfddde,6,6
2553,dfddded,7,6
2554,dfdddedd,8,4
2555,dfdddeddd,9,4
2556,dfdddfdc,8,2
2557,dfdddfdddedc,12,2
2558,dfdddfdddedcd,13,2
2559,dfdddfddde,10,3
2560,dfdddfddded,11,3
2561,dfdddfdddfdddfdddfdddfd,23,2
2562,dfdddfdddfdddfdddfdddfdd,24,2
2563,dfdddfdddfdddfdddfdddfddd,25,2
2564,dfdddfdddfdddfdddfdddfdddf,26,2
2565,dfdddfdddfdddfdddfd,19,3
2566,dfdddfdddfdddfdddfdd,20,3
2567,dfdddfdddfdddfdddfddd,21,3
2568,dfdddfdddfdddfdddfdddf,22,3
2569,dfdddfdddfdddfd,15,4
2570,dfdddfdddfdddfdd,16,4
2571,dfdddfdddfdddfddd,17,4
2572,dfdddfdddfdddfdddf,18,4
2573,dfdddfdddfddd,13,5
2574,dfdddfdddfdddf,14,5
2575,dfdddfdddfd,11,6
2576,dfdddfdddfdd,12,6
2577,dfdddfddd,9,10
2578,dfdddfdddf,10,7
2579,dfdddfd,7,14
2580,dfdddfdd,8,12
2581,dfdddfdde,9,2
2582,dfdddf,6,15
2583,dfddd,5,22
2584,dfddef,6,2
2585,dfdd,4,26
2586,dfdde,5,4
2587,dfed,4,3
2588,dfede,5,2
2589,dfedef,6,2
2590,dfedefe,7,2
2591,dffe,4,3
2592,dffed,5,3
2593,dffedf,6,2
2594,dfgdde,6,2
2595,dfgd,4,4
2596,dfgdd,5,4
2597,dfgddf,6,2
2598,dfgddfg,7,2
2599,dfgede,6,3
2600,dfgedfged,9,3
2601,dfgedfgedf,10,2
2602,dfgedfgedfg,11,2
2603,dfgedfgedfge,12,2
2604,dfged,5,10
2605,dfgedf,6,7
2606,dfgedfg,7,6
2607,dfgedfge,8,5
2608,dfgedfgee,9,2
2609,dfgeeff,7,2
2610,dfgeeffe,8,2
2611,dfgeeffed,9,2
2612,dfgeeffedf,10,2
2613,dfgeefged,9,2
2614,dfgeefg,7,3
2615,dfgeefge,8,3
2616,dfgeef,6,7
2617,dfgeefh,7,2
2618,dfgeefhe,8,2
2619,dfgeefhee,9,2
2620,dfge,4,21
2621,dfgee,5,11
2622,dfgeeg,6,3
2623,dfgeegh,7,2
2624,dfgf,4,2
2625,dfgfe,5,2
2626,dfhed,5,2
2627,dfhedf,6,2
2628,dfhedfh,7,2
2629,dfhedfhe,8,2
2630,dfheef,6,2
2631,dfheefh,7,2
2632,dfhe,4,5
2633,dfhee,5,3
2634,dgdd,4,2
2635,ebbb,4,3
2636,ebbbe,5,2
2637,ecbcdb,6,2
2638,ecbcdbb,7,2
2639,ecbcd,5,4
2640,ecbcdc,6,2
2641,ecbcecbcdb,10,2
2642,ecbcecbcdbb,11,2
2643,ecbc,4,8
2644,ecbce,5,3
2645,ecbcec,6,3
2646,ecbcecb,7,3
2647,ecbcecbc,8,3
2648,ecbcecbcd,9,3
2649,ecccdcb,7,2
2650,ecccdcbc,8,2
2651,ecccdcbcd,9,2
2652,ecccdc,6,5
2653,ecccdcc,7,3
2654,ecccdccc,8,3
2655,ecccdccce,9,2
2656,ecccdcccec,10,2
2657,ecccdcccecc,11,2
2658,ecccd,5,7
2659,ecccecccd,9,2
2660,ecccecccdc,10,2
2661,ecccecccdcc,11,2
2662,ecccecccdccc,12,2
2663,eccceccceccceccceccceccceccc,28,3
2664,eccceccceccceccceccceccceccce,29,2
2665,ecccecccecccecccecccecccecccec,30,2
2666,ecccecccecccecccecccecccecccecc,31,2
2667,eccceccceccceccceccceccc,24,5
2668,eccceccceccceccceccceccce,25,4
2669,ecccecccecccecccecccecccec,26,4
2670,ecccecccecccecccecccecccecc,27,4
2671,eccceccceccceccceccc,20,7
2672,eccceccceccceccceccce,21,6
2673,ecccecccecccecccecccec,22,6
2674,ecccecccecccecccecccecc,23,6
2675,eccceccceccceccce,17,8
2676,ecccecccecccecccec,18,8
2677,ecccecccecccecccecc,19,8
2678,eccceccceccceccc,16,10
2679,ecccecccecccec,14,11
2680,ecccecccecccecc,15,11
2681,eccceccceccce,13,12
2682,eccceccceccc,12,14
2683,ecccecccec,10,16
2684,ecccecccecc,11,16
2685,eccceccceccd,12,2
2686,eccceccce,9,18
2687,eccceccced,10,2
2688,ecccecccedc,11,2
2689,eccceccc,8,21
2690,eccceccde,9,2
2691,eccceccded,10,2
2692,eccceccdedd,11,2
2693,eccceccdeddd,12,2
2694,eccceccdeddde,13,2
2695,eccceccdeddded,14,2
2696,eccceccdedddedd,15,2
2697,ecccec,6,25
2698,ecccecc,7,24
2699,eccceccd,8,3
2700,ecccedcc,8,3
2701,ecccedc,7,4
2702,eccce,5,30
2703,eccced,6,5
2704,eccc,4,40
2705,ecccf,5,2
2706,eccde,5,4
2707,eccded,6,3
2708,eccdedd,7,3
2709,eccdeddd,8,3
2710,eccdeddde,9,3
2711,eccdeddded,10,3
2712,eccdedddedd,11,3
2713,eccdedddeddd,12,2
2714,eccdfdc,7,3
2715,eccdfdcd,8,3
2716,eccdfdcdf,9,2
2717,eccdfdcdfd,10,2
2718,eccdfddd,8,2
2719,eccd,4,12
2720,eccdf,5,7
2721,eccdfd,6,7
2722,eccdfdd,7,4
2723,eccdfdde,8,2
2724,edccd,5,3
2725,edccdc,6,3
2726,edccdcc,7,2
2727,edccdccc,8,2
2728,edccecccecccec,14,2
2729,edccecccecccecc,15,2
2730,edcceccceccceccc,16,2
2731,edcceccceccceccce,17,2
2732,edccec,6,3
2733,edccecc,7,3
2734,edcceccc,8,3
2735,edcceccce,9,3
2736,edccecccec,10,3
2737,edccecccecc,11,3
2738,edcceccceccc,12,3
2739,edcceccceccce,13,3
2740,edcce,5,5
2741,edcced,6,2
2742,edccedd,7,2
2743,edcceddd,8,2
2744,edcc,4,10
2745,edccf,5,2
2746,edcdec,6,2
2747,edcdecb,7,2
2748,edcdecbc,8,2
2749,edcdedcde,9,2
2750,edcdedc,7,4
2751,edcdedcd,8,3
2752,edcdeddde,9,2
2753,edcdeddded,10,2
2754,edcdedddedc,11,2
2755,edcde,5,10
2756,edcded,6,8
2757,edcdedd,7,4
2758,edcdeddd,8,4
2759,edcdfdc,7,2
2760,edcd,4,14
2761,edcdf,5,3
2762,edcdfd,6,3
2763,edcefdc,7,2
2764,edcefdce,8,2
2765,edcefdcee,9,2
2766,edcef,5,4
2767,edcefd,6,4
2768,edcefdd,7,2
2769,edcefdde,8,2
2770,edce,4,5
2771,eddcb,5,2
2772,eddcbb,6,2
2773,eddcccbb,8,2
2774,eddcccbbb,9,2
2775,eddcccbbbb,10,2
2776,eddcccbbbbb,11,2
2777,eddcccbbbbbb,12,2
2778,eddcc,5,4
2779,eddccc,6,4
2780,eddcccb,7,4
2781,eddcccbc,8,2
2782,eddcccbcc,9,2
2783,eddc,4,9
2784,eddcd,5,3
2785,eddcdc,6,3
2786,eddcdcc,7,2
2787,eddcdccc,8,2
2788,edddc,5,2
2789,edddcc,6,2
2790,edddddc,7,2
2791,edddddcc,8,2
2792,edddddcce,9,2
2793,eddddddc,8,2
2794,eddddddddcccccccccccccc,23,2
2795,eddddddddccccccccccccccc,24,2
2796,eddddddddcccccccccccccccc,25,2
2797,eddddddddccccccccccccccccc,26,2
2798,eddddddddcccccccccccccccccc,27,2
2799,eddddddddc,10,3
2800,eddddddddcc,11,3
2801,eddddddddccc,12,3
2802,eddddddddcccc,13,3
2803,eddddddddccccc,14,3
2804,eddddddddcccccc,15,3
2805,eddddddddccccccc,16,3
2806,eddddddddcccccccc,17,3
2807,eddddddddccccccccc,18,3
2808,eddddddddcccccccccc,19,3
2809,eddddddddccccccccccc,20,3
2810,eddddddddcccccccccccc,21,3
2811,eddddddddccccccccccccc,22,3
2812,edddddddddd,11,2
2813,eddddddddddd,12,2
2814,edddddddd,9,7
2815,eddddddddd,10,4
2816,eddddddd,8,11
2817,eddddddde,9,4
2818,edddddddee,10,3
2819,edddddddeee,11,3
2820,edddddddeeee,12,3
2821,edddddddeeeee,13,3
2822,edddddd,7,16
2823,edddddde,8,3
2824,eddddddee,9,2
2825,eddddddeee,10,2
2826,eddddddeeee,11,2
2827,edddd,5,20
2828,eddddd,6,20
2829,eddddde,7,2
2830,edddddee,8,2
2831,edddddeee,9,2
2832,edddddeeee,10,2
2833,edddddeeeee,11,2
2834,edddecc,7,3
2835,edddeccc,8,3
2836,edddec,6,4
2837,edddedcc,8,2
2838,edddedcde,9,4
2839,edddedcded,10,3
2840,edddedcdedd,11,2
2841,edddedcdeddd,12,2
2842,edddedcd,8,5
2843,edddedc,7,8
2844,edddeddc,8,3
2845,edddeddcd,9,3
2846,edddeddcdc,10,3
2847,edddeddcdcc,11,2
2848,edddeddcdccc,12,2
2849,edddedddeddde,13,2
2850,edddeddde,9,4
2851,edddeddded,10,3
2852,edddedddedd,11,3
2853,edddedddeddd,12,3
2854,edddedddf,9,2
2855,edddedddfd,10,2
2856,eddde,5,23
2857,eddded,6,19
2858,edddedd,7,11
2859,edddeddd,8,8
2860,edddfdc,7,3
2861,edddfdcd,8,3
2862,edddfdcdf,9,2
2863,edddfdcdfd,10,2
2864,edddf,5,6
2865,edddfd,6,6
2866,edddfdd,7,3
2867,edddfddd,8,3
2868,edddfdddf,9,2
2869,edddfdddfd,10,2
2870,eddd,4,52
2871,edde,4,4
2872,eddef,5,2
2873,eded,4,3
2874,ededd,5,3
2875,ededdd,6,3
2876,edeed,5,2
2877,edeedd,6,2
2878,edeeeeeeeee,11,2
2879,edeeeee,7,4
2880,edeeeeee,8,3
2881,edeeeeeee,9,3
2882,edeeeeeeee,10,3
2883,edee,4,7
2884,edeee,5,5
2885,edeeee,6,5
2886,edefd,5,4
2887,edefdd,6,4
2888,edefdde,7,4
2889,edefddeg,8,2
2890,edefddegd,9,2
2891,edefedefedef,12,2
2892,edefedefedefe,13,2
2893,edefedefedefed,14,2
2894,edefedefedefede,15,2
2895,edefedefed,10,4
2896,edefedefede,11,4
2897,edefedefedeg,12,2
2898,edefedefedege,13,2
2899,edefedef,8,6
2900,edefedefe,9,5
2901,edefede,7,9
2902,edefedeg,8,3
2903,edefedege,9,2
2904,edefed,6,11
2905,edefedf,7,2
2906,edef,4,17
2907,edefe,5,13
2908,edefee,6,2
2909,edefeee,7,2
2910,edegd,5,2
2911,edegdd,6,2
2912,edegdde,7,2
2913,edegddeg,8,2
2914,edegedef,8,3
2915,edegedefe,9,2
2916,edegedefed,10,2
2917,edegedefede,11,2
2918,edegedeged,10,2
2919,edegede,7,7
2920,edegedeg,8,4
2921,edegedege,9,4
2922,edegedegee,10,2
2923,edegedegeef,11,2
2924,edegedfgeef,11,2
2925,edeged,6,10
2926,edegedf,7,3
2927,edegedfg,8,3
2928,edegedfge,9,3
2929,edegedfgee,10,3
2930,edegeefgeee,11,2
2931,edegeefgeeeg,12,2
2932,edegeefgeeege,13,2
2933,edegeefg,8,3
2934,edegeefge,9,3
2935,edegeefgee,10,3
2936,edeg,4,18
2937,edege,5,16
2938,edegee,6,6
2939,edegeef,7,5
2940,edegeefh,8,2
2941,edff,4,3
2942,edffe,5,2
2943,edffed,6,2
2944,edfgede,7,2
2945,edfgedfged,10,2
2946,edfged,6,8
2947,edfgedf,7,6
2948,edfgedfg,8,5
2949,edfgedfge,9,4
2950,edfgedfgee,10,2
2951,edfgeeff,8,2
2952,edfgeeffe,9,2
2953,edfgeeffed,10,2
2954,edfgeeffedf,11,2
2955,edfgeefged,10,2
2956,edfgeefg,8,3
2957,edfgeefge,9,3
2958,edfgeef,7,6
2959,edfge,5,18
2960,edfgee,6,10
2961,edfgeeg,7,3
2962,edfgeegh,8,2
2963,edfg,4,21
2964,edfgf,5,2
2965,edfgfe,6,2
2966,edfhed,6,2
2967,edfhedf,7,2
2968,edfhedfh,8,2
2969,edfhedfhe,9,2
2970,edfh,4,4
2971,edfhe,5,4
2972,edfhee,6,2
2973,eecc,4,2
2974,eedcef,6,2
2975,eedcefd,7,2
2976,eedc,4,3
2977,eedce,5,3
2978,eeddcb,6,2
2979,eeddcbb,7,2
2980,eeddcccbb,9,2
2981,eeddcccbbb,10,2
2982,eeddcccbbbb,11,2
2983,eeddcccbbbbb,12,2
2984,eeddcccbbbbbb,13,2
2985,eeddc,5,6
2986,eeddcc,6,4
2987,eeddccc,7,4
2988,eeddcccb,8,4
2989,eeddcccbc,9,2
2990,eeddcccbcc,10,2
2991,eedddc,6,2
2992,eedddcc,7,2
2993,eeddddddc,9,2
2994,eedddddddd,10,3
2995,eeddddddddd,11,2
2996,eeddddddd,9,6
2997,eeddddddde,10,3
2998,eedddddddee,11,3
2999,eedddddddeee,12,3
3000,eedddddddeeee,13,3
3001,eedddddddeeeee,14,3
3002,eedddddd,8,11
3003,eedddddde,9,3
3004,eeddddddee,10,2
3005,eeddddddeee,11,2
3006,eeddddddeeee,12,2
3007,eedddd,6,12
3008,eeddddd,7,12
3009,eedddedc,8,2
3010,eeddd,5,18
3011,eeddde,6,4
3012,eeddded,7,4
3013,eedddedd,8,2
3014,eedddeddd,9,2
3015,eedddedddf,10,2
3016,eedddedddfd,11,2
3017,eedd,4,26
3018,eedde,5,2
3019,eeded,5,3
3020,eededd,6,3
3021,eededdd,7,3
3022,eedeeeeeeeee,12,2
3023,eedeeeee,8,4
3024,eedeeeeee,9,3
3025,eedeeeeeee,10,3
3026,eedeeeeeeee,11,3
3027,eede,4,9
3028,eedee,5,6
3029,eedeee,6,5
3030,eedeeee,7,5
3031,eeeddcccbb,10,2
3032,eeeddcccbbb,11,2
3033,eeeddcccbbbb,12,2
3034,eeeddcccbbbbb,13,2
3035,eeeddcccbbbbbb,14,2
3036,eeeddc,6,5
3037,eeeddcc,7,4
3038,eeeddccc,8,4
3039,eeeddcccb,9,4
3040,eeeddcccbc,10,2
3041,eeeddcccbcc,11,2
3042,eeeddddddc,10,2
3043,eeedddddddd,11,2
3044,eeeddddddd,10,4
3045,eeeddddddde,11,2
3046,eeedddddddee,12,2
3047,eeedddddddeee,13,2
3048,eeedddddddeeee,14,2
3049,eeedddddddeeeee,15,2
3050,eeedddddd,9,9
3051,eeedddddde,10,3
3052,eeeddddddee,11,2
3053,eeeddddddeee,12,2
3054,eeeddddddeeee,13,2
3055,eeedddd,7,10
3056,eeeddddd,8,10
3057,eeeddd,6,13
3058,eeeddde,7,2
3059,eeeddded,8,2
3060,eeedddedd,9,2
3061,eeedddeddd,10,2
3062,eeedddedddf,11,2
3063,eeedddedddfd,12,2
3064,eeedd,5,19
3065,eeedeeeee,9,2
3066,eeed,4,24
3067,eeede,5,5
3068,eeedee,6,4
3069,eeedeee,7,3
3070,eeedeeee,8,3
3071,eeeeddcccbb,11,2
3072,eeeeddcccbbb,12,2
3073,eeeeddcccbbbb,13,2
3074,eeeeddcccbbbbb,14,2
3075,eeeeddcccbbbbbb,15,2
3076,eeeeddc,7,5
3077,eeeeddcc,8,4
3078,eeeeddccc,9,4
3079,eeeeddcccb,10,4
3080,eeeeddcccbc,11,2
3081,eeeeddcccbcc,12,2
3082,eeeeddddddc,11,2
3083,eeeeddddddd,11,3
3084,eeeeddddddde,12,2
3085,eeeedddddddee,13,2
3086,eeeedddddddeee,14,2
3087,eeeedddddddeeee,15,2
3088,eeeedddddddeeeee,16,2
3089,eeeedddd,8,8
3090,eeeeddddd,9,8
3091,eeeedddddd,10,8
3092,eeeedddddde,11,3
3093,eeeeddddddee,12,2
3094,eeeeddddddeee,13,2
3095,eeeeddddddeeee,14,2
3096,eeeeddd,7,10
3097,eeeeddde,8,2
3098,eeeeddded,9,2
3099,eeeedddedd,10,2
3100,eeeedddeddd,11,2
3101,eeeedddedddf,12,2
3102,eeeedddedddfd,13,2
3103,eeeedd,6,16
3104,eeeed,5,20
3105,eeeede,6,4
3106,eeeedee,7,3
3107,eeeedeee,8,2
3108,eeeedeeee,9,2
3109,eeeeeddcccbb,12,2
3110,eeeeeddcccbbb,13,2
3111,eeeeeddcccbbbb,14,2
3112,eeeeeddcccbbbbb,15,2
3113,eeeeeddcccbbbbbb,16,2
3114,eeeeeddc,8,4
3115,eeeeeddcc,9,3
3116,eeeeeddccc,10,3
3117,eeeeeddcccb,11,3
3118,eeeeeddddddc,12,2
3119,eeeeeddddddd,12,2
3120,eeeeeddd,8,7
3121,eeeeedddd,9,7
3122,eeeeeddddd,10,7
3123,eeeeedddddd,11,7
3124,eeeeedddddde,12,3
3125,eeeeeddddddee,13,2
3126,eeeeeddddddeee,14,2
3127,eeeeeddddddeeee,15,2
3128,eeeeedd,7,12
3129,eeeeed,6,16
3130,eeeeede,7,4
3131,eeeeedee,8,3
3132,eeeeedeee,9,2
3133,eeeeedeeee,10,2
3134,eeeeeeddddddc,13,2
3135,eeeeeedd,8,5
3136,eeeeeeddd,9,4
3137,eeeeeedddd,10,4
3138,eeeeeeddddd,11,4
3139,eeeeeedddddd,12,4
3140,eeeeeed,7,9
3141,eeeeeede,8,4
3142,eeeeeedee,9,3
3143,eeeeeedeee,10,2
3144,eeeeeedeeee,11,2
3145,eeeeeeeddddddc,14,2
3146,eeeeeeedd,9,5
3147,eeeeeeeddd,10,4
3148,eeeeeeedddd,11,4
3149,eeeeeeeddddd,12,4
3150,eeeeeeedddddd,13,4
3151,eeeeeeed,8,8
3152,eeeeeeede,9,3
3153,eeeeeeedee,10,2
3154,eeeeeeedeee,11,2
3155,eeeeeeedeeee,12,2
3156,eeeeeeeeddddddc,15,2
3157,eeeeeeeedd,10,4
3158,eeeeeeeeddd,11,4
3159,eeeeeeeedddd,12,4
3160,eeeeeeeeddddd,13,4
3161,eeeeeeeedddddd,14,4
3162,eeeeeeeed,9,5
3163,eeeeeeeeeddddddc,16,2
3164,eeeeeeeeedd,11,4
3165,eeeeeeeeeddd,12,4
3166,eeeeeeeeedddd,13,4
3167,eeeeeeeeeddddd,14,4
3168,eeeeeeeeedddddd,15,4
3169,eeeeeeeeed,10,5
3170,eeeeeeeeeeddddddc,17,2
3171,eeeeeeeeeedd,12,4
3172,eeeeeeeeeeddd,13,4
3173,eeeeeeeeeedddd,14,4
3174,eeeeeeeeeeddddd,15,4
3175,eeeeeeeeeedddddd,16,4
3176,eeeeeeeeeed,11,5
3177,eeeeeeeeeeeddddddc,18,2
3178,eeeeeeeeeeedd,13,3
3179,eeeeeeeeeeeddd,14,3
3180,eeeeeeeeeeedddd,15,3
3181,eeeeeeeeeeeddddd,16,3
3182,eeeeeeeeeeedddddd,17,3
3183,eeeeeeeeeeed,12,4
3184,eeeeeeeeeeeedd,14,2
3185,eeeeeeeeeeeeddd,15,2
3186,eeeeeeeeeeeedddd,16,2
3187,eeeeeeeeeeeeddddd,17,2
3188,eeeeeeeeeeeedddddd,18,2
3189,eeeeeeeeeeeed,13,3
3190,eeeeeeeeeeeeedd,15,2
3191,eeeeeeeeeeeeeddd,16,2
3192,eeeeeeeeeeeeedddd,17,2
3193,eeeeeeeeeeeeeddddd,18,2
3194,eeeeeeeeeeeeedddddd,19,2
3195,eeeeeeeeeeeeed,14,3
3196,eeeeeeeeeeeeeed,15,2
3197,eeeeeeeeeeeeeeed,16,2
3198,eeeeeeeeeeeeeeeed,17,2
3199,eeeeeeeeeeeeeeeeed,18,2
3200,eeeeeeeeeeeeeeeeeed,19,2
3201,eeeeeeeeeeeeeeeeeeeeeeeeeee,27,5
3202,eeeeeeeeeeeeeeeeeeeeeeeeeeee,28,4
3203,eeeeeeeeeeeeeeeeeeeeeeeeeeeee,29,3
3204,eeeeeeeeeeeeeeeeeeeeeeeeeeeeee,30,2
3205,eeeeeeeeeeeeeeeeeeeeeeeeee,26,7
3206,eeeeeeeeeeeeeeeeeeeeeeeee,25,9
3207,eeeeeeeeeeeeeeeeeeeeeeee,24,11
3208,eeeeeeeeeeeeeeeeeeeeeee,23,13
3209,eeeeeeeeeeeeeeeeeeeeee,22,15
3210,eeeeeeeeeeeeeeeeeeeee,21,17
3211,eeeeeeeeeeeeeeeeeeee,20,19
3212,eeeeeeeeeeeeeeeeeee,19,21
3213,eeeeeeeeeeeeeeeeee,18,24
3214,eeeeeeeeeeeeeeeee,17,27
3215,eeeeeeeeeeeeeeee,16,30
3216,eeeeeeeeeeeeeee,15,33
3217,eeeeeeeeeeeeee,14,36
3218,eeeeeeeeeeeee,13,40
3219,eeeeeeeeeeee,12,45
3220,eeeeeeeeeeeef,13,2
3221,eeeeeeeeeeeeff,14,2
3222,eeeeeeeeeee,11,52
3223,eeeeeeeeeeef,12,3
3224,eeeeeeeeeeeff,13,3
3225,eeeeeeeeeeefff,14,2
3226,eeeeeeeeeeeffff,15,2
3227,eeeeeeeeeeefffff,16,2
3228,eeeeeeeeeeeffffff,17,2
3229,eeeeeeeeeeefffffff,18,2
3230,eeeeeeeeeeeffffffff,19,2
3231,eeeeeeeeeefffffffff,19,2
3232,eeeeeeeeeeffffffffff,20,2
3233,eeeeeeeeeefffffffffff,21,2
3234,eeeeeeeeee,10,61
3235,eeeeeeeeeef,11,4
3236,eeeeeeeeeeff,12,4
3237,eeeeeeeeeefff,13,3
3238,eeeeeeeeeeffff,14,3
3239,eeeeeeeeeefffff,15,3
3240,eeeeeeeeeeffffff,16,3
3241,eeeeeeeeeefffffff,17,3
3242,eeeeeeeeeeffffffff,18,3
3243,eeeeeeeeefffffffff,18,3
