PatternID,Pattern,Length,Occurrences
5731,cbbccbbbcbbbcbbcdcbc,20,2
5732,cbbccbbbcbbbcbbcdcbcd,21,2
5733,cbbccbbbcbbbcbbcdcbcdc,22,2
5734,cbbccbbbcbbbcbbcdcbcdcb,23,2
5735,cbbccbbbcbbbcbbcdcbcdcbc,24,2
5736,cbbccbbb,8,6
5737,cbbccbbbc,9,6
5738,cbbccbbbcb,10,6
5739,cbbccbbbcbb,11,6
5740,cbbccbbccbbb,12,2
5741,cbbccbbccbbbc,13,2
5742,cbbccbbccbbbcb,14,2
5743,cbbccbbccbbbcbb,15,2
5744,cbbccbbccbbbcbbb,16,2
5745,cbbccbbccbbbcbbbc,17,2
5746,cbbccbbccbbbcbbbcb,18,2
5747,cbbccbbccbbbcbbbcbb,19,2
5748,cbbccbbcc,9,3
5749,cbbccbbccb,10,3
5750,cbbccbbccbb,11,3
5751,cbbccbb,7,14
5752,cbbccbbc,8,8
5753,cbbccbbcd,9,4
5754,cbbccbbcdc,10,4
5755,cbbccbbcdcb,11,4
5756,cbbccbbcdcbc,12,4
5757,cbbccbbcdcbcd,13,4
5758,cbbccbbcdcbcdc,14,4
5759,cbbccbbcdcbcdcb,15,4
5760,cbbccbbcdcbcdcbc,16,4
5761,cbbccbbcdcbcdcbcd,17,3
5762,cbbccbbcdcbcdcbcdc,18,2
5763,cbbccbbcdcbcdcbcdcc,19,2
5764,cbbccbbcdcbcdcbcdccc,20,2
5765,cbbccbbcdcbcdcbcdcccd,21,2
5766,cbbccbbcdcbcdcbcdcccdc,22,2
5767,cbbccbbcdcbcdcbcdcccdcc,23,2
5768,cbbccbbcdcbcdcbcdcccdccc,24,2
5769,cbbccbbcdcbcdcbcdcccdcccd,25,2
5770,cbbccbbcdcbcdcbcdcccdcccdc,26,2
5771,cbbccbbcdcbcdcbcdcccdcccdcc,27,2
5772,cbbccbcc,8,2
5773,cbbccbccc,9,2
5774,cbbccbcccb,10,2
5775,cbbccb,6,17
5776,cbbccbc,7,3
5777,cbbcccbcc,9,3
5778,cbbcccbccc,10,2
5779,cbbcccb,7,5
5780,cbbcccbc,8,5
5781,cbbcc,5,24
5782,cbbccc,6,7
5783,cbbcccc,7,2
5784,cbbccccc,8,2
5785,cbbcdcbcdcbcc,13,2
5786,cbbcdcbcdcbccb,14,2
5787,cbbcdcbcdcbccbb,15,2
5788,cbbc,4,37
5789,cbbcd,5,7
5790,cbbcdc,6,7
5791,cbbcdcb,7,7
5792,cbbcdcbc,8,7
5793,cbbcdcbcd,9,6
5794,cbbcdcbcdc,10,6
5795,cbbcdcbcdcb,11,6
5796,cbbcdcbcdcbc,12,6
5797,cbbcdcbcdcbcd,13,4
5798,cbbcdcbcdcbcdc,14,3
5799,cbbcdcbcdcbcdcc,15,2
5800,cbbcdcbcdcbcdccc,16,2
5801,cbbcdcbcdcbcdcccd,17,2
5802,cbbcdcbcdcbcdcccdc,18,2
5803,cbbcdcbcdcbcdcccdcc,19,2
5804,cbbcdcbcdcbcdcccdccc,20,2
5805,cbbcdcbcdcbcdcccdcccd,21,2
5806,cbbcdcbcdcbcdcccdcccdc,22,2
5807,cbbcdcbcdcbcdcccdcccdcc,23,2
5808,cbcb,4,2
5809,cbcbb,5,2
5810,cbcbbb,6,2
5811,cbcbbbc,7,2
5812,cbcbbbcc,8,2
5813,cbccbbb,7,2
5814,cbccbbccbbb,11,2
5815,cbccbbccbbbc,12,2
5816,cbccbbccbbbcb,13,2
5817,cbccbbccbbbcbb,14,2
5818,cbccbbccb,9,4
5819,cbccbbccbb,10,4
5820,cbccbbccbbc,11,2
5821,cbccbbccbbcd,12,2
5822,cbccbbccbbcdc,13,2
5823,cbccbbccbbcdcb,14,2
5824,cbccbbccbbcdcbc,15,2
5825,cbccbbccbbcdcbcd,16,2
5826,cbccbbccbbcdcbcdc,17,2
5827,cbccbbccbbcdcbcdcb,18,2
5828,cbccbbccbbcdcbcdcbc,19,2
5829,cbccbbccbbcdcbcdcbcd,20,2
5830,cbccbbccbbcdcbcdcbcdc,21,2
5831,cbccbbccbbcdcbcdcbcdcc,22,2
5832,cbccbbccbbcdcbcdcbcdccc,23,2
5833,cbccbbccbbcdcbcdcbcdcccd,24,2
5834,cbccbbccbbcdcbcdcbcdcccdc,25,2
5835,cbccbbccbbcdcbcdcbcdcccdcc,26,2
5836,cbccbbccbbcdcbcdcbcdcccdccc,27,2
5837,cbccbbccbbcdcbcdcbcdcccdcccd,28,2
5838,cbccbbccbbcdcbcdcbcdcccdcccdc,29,2
5839,cbccbbccbbcdcbcdcbcdcccdcccdcc,30,2
5840,cbccb,5,7
5841,cbccbb,6,7
5842,cbccbbc,7,5
5843,cbccbbcc,8,5
5844,cbcccbbbbbbb,12,2
5845,cbcccbbbbbbbb,13,2
5846,cbcccbbbbbbbbb,14,2
5847,cbcccbbbbbbbbbb,15,2
5848,cbcccbbbbbbbbbbb,16,2
5849,cbcccbbbbbbbbbbbb,17,2
5850,cbcccbbbbbbbbbbbbb,18,2
5851,cbcccbbbbbbbbbbbbbb,19,2
5852,cbcccbbb,8,3
5853,cbcccbbbb,9,3
5854,cbcccbbbbb,10,3
5855,cbcccbbbbbb,11,3
5856,cbcccbb,7,4
5857,cbcccbcccbcc,12,3
5858,cbcccbcccbccc,13,3
5859,cbcccbcccbcccc,14,2
5860,cbcccbcccbccccc,15,2
5861,cbcccbcccbcccccc,16,2
5862,cbcccbcccbccccccc,17,2
5863,cbcccbcccb,10,5
5864,cbcccbcccbc,11,5
5865,cbcccbcccbcd,12,2
5866,cbcccbcccbcdc,13,2
5867,cbcccbcccbcdcb,14,2
5868,cbcccbcccbcdcbc,15,2
5869,cbcccbcccbcdcbcd,16,2
5870,cbcccbcccbcdcbcdc,17,2
5871,cbcccbcccbcdcbcdcb,18,2
5872,cbcccbcccbcdcbcdcbc,19,2
5873,cbcccbcccbcdcbcdcbcd,20,2
5874,cbcccbcccbcdcbcdcbcdc,21,2
5875,cbcccbcccccccb,14,2
5876,cbcccbcc,8,9
5877,cbcccbccc,9,8
5878,cbcccbcccc,10,3
5879,cbcccbccccc,11,3
5880,cbcccbcccccc,12,3
5881,cbcccbccccccc,13,3
5882,cbcccbcdcbcdcb,14,2
5883,cbcccbcdcbcdcbc,15,2
5884,cbcccbcdcbcdcbcd,16,2
5885,cbcccbcdcbcdcbcdc,17,2
5886,cbcccb,6,16
5887,cbcccbc,7,12
5888,cbcccbcd,8,3
5889,cbcccbcdc,9,3
5890,cbcccbcdcb,10,3
5891,cbcccbcdcbc,11,3
5892,cbcccbcdcbcd,12,3
5893,cbcccbcdcbcdc,13,3
5894,cbcccccccb,10,2
5895,cbcccccc,8,6
5896,cbccccccc,9,5
5897,cbcccccccc,10,3
5898,cbccccccccc,11,3
5899,cbcccccccccc,12,3
5900,cbccccccccccc,13,3
5901,cbcccccccccccc,14,2
5902,cbccccccccccccc,15,2
5903,cbcc,4,32
5904,cbccc,5,25
5905,cbcccc,6,9
5906,cbccccc,7,9
5907,cbcccccd,8,2
5908,cbcccccdc,9,2
5909,cbcccccdcc,10,2
5910,cbcccccdccc,11,2
5911,cbcccccdcccd,12,2
5912,cbcccccdcccdc,13,2
5913,cbcccccdcccdcc,14,2
5914,cbcccccdcccdccc,15,2
5915,cbcccccdcccdcccd,16,2
5916,cbcccccdcccdcccdc,17,2
5917,cbcccccdcccdcccdcc,18,2
5918,cbcccccdcccdcccdccc,19,2
5919,cbcccccdcccdcccdcccd,20,2
5920,cbcccccdcccdcccdcccdc,21,2
5921,cbcccccdcccdcccdcccdcc,22,2
5922,cbcccccdcccdcccdcccdccc,23,2
5923,cbcdb,5,3
5924,cbcdbb,6,3
5925,cbcdbbc,7,3
5926,cbcdbbcd,8,2
5927,cbcdbbcdc,9,2
5928,cbcdbbcdcb,10,2
5929,cbcdbbcdcbc,11,2
5930,cbcdcbcc,8,3
5931,cbcdcbccb,9,3
5932,cbcdcbccbb,10,3
5933,cbcdcbccbbc,11,2
5934,cbcdcbccbbcc,12,2
5935,cbcdcbcdb,9,2
5936,cbcdcbcdbb,10,2
5937,cbcdcbcdbbc,11,2
5938,cbcdcbcdcbcdcb,14,2
5939,cbcdcbcdcbcdcbc,15,2
5940,cbcdcbcdcbc,11,6
5941,cbcdcbcdcbcd,12,5
5942,cbcdcbcdcbcdc,13,4
5943,cbcdcbcdcbcdcc,14,2
5944,cbcdcbcdcbcdccc,15,2
5945,cbcdcbcdcbcdcccd,16,2
5946,cbcdcbcdcbcdcccdc,17,2
5947,cbcdcbcdcb,10,7
5948,cbcdcbcdcccdcccdccc,19,2
5949,cbcdcbcdcccdcccdcccd,20,2
5950,cbcdcbcdcccdcccdcccdc,21,2
5951,cbcdcbcdcccdcccdcccdcc,22,2
5952,cbcdcbc,7,17
5953,cbcdcbcd,8,14
5954,cbcdcbcdc,9,12
5955,cbcdcbcdcc,10,5
5956,cbcdcbcdccc,11,5
5957,cbcdcbcdcccd,12,5
5958,cbcdcbcdcccdc,13,5
5959,cbcdcbcdcccdcc,14,4
5960,cbcdcbcdcccdccc,15,4
5961,cbcdcbcdcccdcccd,16,4
5962,cbcdcbcdcccdcccdc,17,4
5963,cbcdcbcdcccdcccdcc,18,4
5964,cbcdcbcdcccdcccdccd,19,2
5965,cbcdcbcdcccdcccdccdd,20,2
5966,cbcdcbcdcccdcccdccddc,21,2
5967,cbcdcbcdcccdcccdccddcc,22,2
5968,cbcdcbcdcccdcccdccddccd,23,2
5969,cbcdcbcdcccdcccdccddccde,24,2
5970,cbcdcb,6,19
5971,cbcdcccdcccc,12,3
5972,cbcdcccdccccc,13,2
5973,cbcdcccdcccdcccdccc,19,2
5974,cbcdcccdcccdcccdcccd,20,2
5975,cbcdcccdcccdcccdcccdc,21,2
5976,cbcdcccdcccdccc,15,3
5977,cbcdcccdcccdcccd,16,3
5978,cbcdcccdcccdcccdc,17,3
5979,cbcdcccdcccdcccdcc,18,3
5980,cbcdcccdcccdc,13,5
5981,cbcdcccdcccdcc,14,5
5982,cbcdcccdcccdccd,15,2
5983,cbcdcccdcccdccdd,16,2
5984,cbcdcccdcccdccddc,17,2
5985,cbcdcccdcccdccddcc,18,2
5986,cbcdcccdcccdccddccd,19,2
5987,cbcdcccdcccdccddccde,20,2
5988,cbcd,4,32
5989,cbcdc,5,29
5990,cbcdcc,6,10
5991,cbcdccc,7,10
5992,cbcdcccd,8,10
5993,cbcdcccdc,9,10
5994,cbcdcccdcc,10,9
5995,cbcdcccdccc,11,9
5996,cbcdcccdcccd,12,6
5997,ccbbbbbbba,10,2
5998,ccbbbbbbbbbbbbbbbbbbbb,22,3
5999,ccbbbbbbbbbbbbbbbbbbbbb,23,3
6000,ccbbbbbbbbbbbbbbbbbbbbbb,24,3
6001,ccbbbbbbbbbbbbbbbbbbbbbbb,25,3
6002,ccbbbbbbbbbbbbbbbbbbbbbbbb,26,3
6003,ccbbbbbbbbbbbbbbbbbbbbbbbbb,27,3
6004,ccbbbbbbbbbbbbbbbbbbbbbbbbbb,28,3
6005,ccbbbbbbbbbbbbbbbbbbbbbbbbbbb,29,2
6006,ccbbbbbbbbbbbbbbbbbbbbbbbbbbbb,30,2
6007,ccbbbbbbbbbbbbbbbbbbbbbbbbbbbbb,31,2
6008,ccbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb,32,2
6009,ccbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb,33,2
6010,ccbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb,34,2
6011,ccbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb,35,2
6012,ccbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb,36,2
6013,ccbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb,37,2
6014,ccbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb,38,2
6015,ccbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb,39,2
6016,ccbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb,40,2
6017,ccbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb,41,2
6018,ccbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb,42,2
6019,ccbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb,43,2
6020,ccbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb,44,2
6021,ccbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb,45,2
6022,ccbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb,46,2
6023,ccbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb,47,2
6024,ccbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb,48,2
6025,ccbbbbbbbbbbbbbbb,17,4
6026,ccbbbbbbbbbbbbbbbb,18,4
6027,ccbbbbbbbbbbbbbbbbb,19,4
6028,ccbbbbbbbbbbbbbbbbbb,20,4
6029,ccbbbbbbbbbbbbbbbbbbb,21,4
6030,ccbbbbbbbbbbbbbb,16,6
6031,ccbbbbbbbbbb,12,8
6032,ccbbbbbbbbbbb,13,8
6033,ccbbbbbbbbbbbb,14,8
6034,ccbbbbbbbbbbbbb,15,8
6035,ccbbbbbbbbb,11,10
6036,ccbbbbbbbbbc,12,2
6037,ccbbbbbbbbbcc,13,2
6038,ccbbbbbbbbbccc,14,2
6039,ccbbbbbbbbbcccc,15,2
6040,ccbbbbbbbbbccccc,16,2
6041,ccbbbbbbbbbcccccc,17,2
6042,ccbbbbbbbbbccccccc,18,2
6043,ccbbbbbbbbbcccccccc,19,2
6044,ccbbbbbbbbbccccccccc,20,2
6045,ccbbbbbbbb,10,12
6046,ccbbbbbbbbc,11,2
6047,ccbbbbbbb,9,15
6048,ccbbbbbb,8,17
6049,ccbbbbbbc,9,2
6050,ccbbbbb,7,19
6051,ccbbbb,6,22
6052,ccbbbbc,7,2
6053,ccbbbbcc,8,2
6054,ccbbbbccc,9,2
6055,ccbbbbcccc,10,2
6056,ccbbbbccccc,11,2
6057,ccbbbbcccccc,12,2
6058,ccbbbbccccccc,13,2
6059,ccbbbcbbbcbbbcbbb,17,2
6060,ccbbbcbbbcbbbcbbbc,18,2
6061,ccbbbcbbbcbbbcbbbcb,19,2
6062,ccbbbcbbbcbbbcbbbcbb,20,2
6063,ccbbbcbbbcbbbcbbbcbbb,21,2
6064,ccbbbcbbbcbbb,13,3
6065,ccbbbcbbbcbbbc,14,3
6066,ccbbbcbbbcbbbcb,15,3
6067,ccbbbcbbbcbbbcbb,16,3
6068,ccbbbcbbbcbbcc,14,2
6069,ccbbbcbbbcbbccb,15,2
6070,ccbbbcbbbcbbccbb,16,2
6071,ccbbbcbbbcb,11,7
6072,ccbbbcbbbcbb,12,7
6073,ccbbbcbbbcbbc,13,4
6074,ccbbbcbbbcbbcd,14,2
6075,ccbbbcbbbcbbcdc,15,2
6076,ccbbbcbbbcbbcdcb,16,2
6077,ccbbbcbbbcbbcdcbc,17,2
6078,ccbbbcbbbcbbcdcbcd,18,2
6079,ccbbbcbbbcbbcdcbcdc,19,2
6080,ccbbbcbbbcbbcdcbcdcb,20,2
6081,ccbbbcbbbcbbcdcbcdcbc,21,2
6082,ccbbbcbbb,9,9
6083,ccbbbcbbbc,10,8
6084,ccbbb,5,33
6085,ccbbbc,6,10
6086,ccbbbcb,7,10
6087,ccbbbcbb,8,10
6088,ccbbcbbbcbbbcbbbcb,18,2
6089,ccbbcbbbcbbbcbbbcbb,19,2
6090,ccbbcbbbcbbbcbbbcbbb,20,2
6091,ccbbcbbbcbbbcbbbcbbbc,21,2
6092,ccbbcbbbcbbbcbbbcbbbcb,22,2
6093,ccbbcbbbcbbbcbbbcbbbcbb,23,2
6094,ccbbcbbbcbbbcbbbcbbbcbbb,24,2
6095,ccbbcbbbcbbbcbbbcbbbcbbbc,25,2
6096,ccbbcbbbcbbbcbbbcbbbcbbbcb,26,2
6097,ccbbcbbbcbbbcbbbcbbbcbbbcbb,27,2
6098,ccbbcbbbcbbbcbbbcbbbcbbbcbbb,28,2
6099,ccbbcbbbcbbbcbbbcbbbcbbbcbbbc,29,2
6100,ccbbcb,6,5
6101,ccbbcbb,7,5
6102,ccbbcbbb,8,5
6103,ccbbcbbbc,9,5
6104,ccbbcbbbcb,10,5
6105,ccbbcbbbcbb,11,5
6106,ccbbcbbbcbbb,12,5
6107,ccbbcbbbcbbbc,13,5
6108,ccbbcbbbcbbbcb,14,5
6109,ccbbcbbbcbbbcbb,15,5
6110,ccbbcbbbcbbbcbbb,16,5
6111,ccbbcbbbcbbbcbbbc,17,4
6112,ccbbcbbbcbbbcbbbcc,18,2
6113,ccbbcbbbcbbbcbbbccb,19,2
6114,ccbbccbbbcbbb,13,4
6115,ccbbccbbbcbbbc,14,4
6116,ccbbccbbbcbbbcb,15,4
6117,ccbbccbbbcbbbcbb,16,4
6118,ccbbccbbbcbbbcbbc,17,3
6119,ccbbccbbbcbbbcbbcd,18,2
6120,ccbbccbbbcbbbcbbcdc,19,2
6121,ccbbccbbbcbbbcbbcdcb,20,2
6122,ccbbccbbbcbbbcbbcdcbc,21,2
6123,ccbbccbbbcbbbcbbcdcbcd,22,2
6124,ccbbccbbbcbbbcbbcdcbcdc,23,2
6125,ccbbccbbbcbbbcbbcdcbcdcb,24,2
6126,ccbbccbbbcbbbcbbcdcbcdcbc,25,2
6127,ccbbccbbb,9,5
6128,ccbbccbbbc,10,5
6129,ccbbccbbbcb,11,5
6130,ccbbccbbbcbb,12,5
6131,ccbbccbb,8,8
6132,ccbbccbbc,9,3
6133,ccbbccbbcd,10,3
6134,ccbbccbbcdc,11,3
6135,ccbbccbbcdcb,12,3
6136,ccbbccbbcdcbc,13,3
6137,ccbbccbbcdcbcd,14,3
6138,ccbbccbbcdcbcdc,15,3
6139,ccbbccbbcdcbcdcb,16,3
6140,ccbbccbbcdcbcdcbc,17,3
6141,ccbbccbbcdcbcdcbcd,18,2
6142,ccbbccbbcdcbcdcbcdc,19,2
6143,ccbbccbbcdcbcdcbcdcc,20,2
6144,ccbbccbbcdcbcdcbcdccc,21,2
6145,ccbbccbbcdcbcdcbcdcccd,22,2
6146,ccbbccbbcdcbcdcbcdcccdc,23,2
6147,ccbbccbbcdcbcdcbcdcccdcc,24,2
6148,ccbbccbbcdcbcdcbcdcccdccc,25,2
6149,ccbbccbbcdcbcdcbcdcccdcccd,26,2
6150,ccbbccbbcdcbcdcbcdcccdcccdc,27,2
6151,ccbbccbbcdcbcdcbcdcccdcccdcc,28,2
6152,ccbbccb,7,10
6153,ccbbccbc,8,2
6154,ccbbcccb,8,3
6155,ccbbcccbc,9,3
6156,ccbbcc,6,14
6157,ccbbccc,7,4
6158,ccbb,4,56
6159,ccbbc,5,23
6160,ccbbcd,6,4
6161,ccbbcdc,7,4
6162,ccbbcdcb,8,4
6163,ccbbcdcbc,9,4
6164,ccbbcdcbcd,10,4
6165,ccbbcdcbcdc,11,4
6166,ccbbcdcbcdcb,12,4
6167,ccbbcdcbcdcbc,13,4
6168,ccbbcdcbcdcbcd,14,3
6169,ccbbcdcbcdcbcdc,15,2
6170,ccbbcdcbcdcbcdcc,16,2
6171,ccbbcdcbcdcbcdccc,17,2
6172,ccbbcdcbcdcbcdcccd,18,2
6173,ccbbcdcbcdcbcdcccdc,19,2
6174,ccbbcdcbcdcbcdcccdcc,20,2
6175,ccbbcdcbcdcbcdcccdccc,21,2
6176,ccbbcdcbcdcbcdcccdcccd,22,2
6177,ccbbcdcbcdcbcdcccdcccdc,23,2
6178,ccbbcdcbcdcbcdcccdcccdcc,24,2
6179,ccbcb,5,2
6180,ccbcbb,6,2
6181,ccbcbbb,7,2
6182,ccbcbbbc,8,2
6183,ccbcbbbcc,9,2
6184,ccbccb,6,3
6185,ccbccbb,7,3
6186,ccbccbbc,8,2
6187,ccbccbbcc,9,2
6188,ccbccbbccb,10,2
6189,ccbccbbccbb,11,2
6190,ccbcccbbbbbbb,13,2
6191,ccbcccbbbbbbbb,14,2
6192,ccbcccbbbbbbbbb,15,2
6193,ccbcccbbbbbbbbbb,16,2
6194,ccbcccbbbbbbbbbbb,17,2
6195,ccbcccbbbbbbbbbbbb,18,2
6196,ccbcccbbbbbbbbbbbbb,19,2
6197,ccbcccbbbbbbbbbbbbbb,20,2
6198,ccbcccbbb,9,3
6199,ccbcccbbbb,10,3
6200,ccbcccbbbbb,11,3
6201,ccbcccbbbbbb,12,3
6202,ccbcccbb,8,4
6203,ccbcccbcccbcc,13,3
6204,ccbcccbcccbccc,14,3
6205,ccbcccbcccbcccc,15,2
6206,ccbcccbcccbccccc,16,2
6207,ccbcccbcccbcccccc,17,2
6208,ccbcccbcccbccccccc,18,2
6209,ccbcccbcccb,11,4
6210,ccbcccbcccbc,12,4
6211,ccbcccbcccccccb,15,2
6212,ccbcccbcc,9,7
6213,ccbcccbccc,10,7
6214,ccbcccbcccc,11,3
6215,ccbcccbccccc,12,3
6216,ccbcccbcccccc,13,3
6217,ccbcccbccccccc,14,3
6218,ccbcccbcdcbcdcb,15,2
6219,ccbcccbcdcbcdcbc,16,2
6220,ccbcccbcdcbcdcbcd,17,2
6221,ccbcccbcdcbcdcbcdc,18,2
6222,ccbcccb,7,14
6223,ccbcccbc,8,10
6224,ccbcccbcd,9,3
6225,ccbcccbcdc,10,3
6226,ccbcccbcdcb,11,3
6227,ccbcccbcdcbc,12,3
6228,ccbcccbcdcbcd,13,3
6229,ccbcccbcdcbcdc,14,3
6230,ccbcccccccb,11,2
6231,ccbcccccc,9,6
6232,ccbccccccc,10,5
6233,ccbcccccccc,11,3
6234,ccbccccccccc,12,3
6235,ccbcccccccccc,13,3
6236,ccbccccccccccc,14,3
6237,ccbcccccccccccc,15,2
6238,ccbccccccccccccc,16,2
6239,ccbcc,5,26
6240,ccbccc,6,23
6241,ccbcccc,7,9
6242,ccbccccc,8,9
6243,ccbcccccd,9,2
6244,ccbcccccdc,10,2
6245,ccbcccccdcc,11,2
6246,ccbcccccdccc,12,2
6247,ccbcccccdcccd,13,2
6248,ccbcccccdcccdc,14,2
6249,ccbcccccdcccdcc,15,2
6250,ccbcccccdcccdccc,16,2
6251,ccbcccccdcccdcccd,17,2
6252,ccbcccccdcccdcccdc,18,2
6253,ccbcccccdcccdcccdcc,19,2
6254,ccbcccccdcccdcccdccc,20,2
6255,ccbcccccdcccdcccdcccd,21,2
6256,ccbcccccdcccdcccdcccdc,22,2
6257,ccbcccccdcccdcccdcccdcc,23,2
6258,ccbcccccdcccdcccdcccdccc,24,2
6259,ccbcdcbcdcb,11,2
6260,ccbcdcbcdcbc,12,2
6261,ccbcdcbcdcbcd,13,2
6262,ccbcdcbcdcbcdc,14,2
6263,ccbcdcb,7,3
6264,ccbcdcbc,8,3
6265,ccbcdcbcd,9,3
6266,ccbcdcbcdc,10,3
6267,ccbcdcccdcccc,13,2
6268,ccbc,4,35
6269,ccbcd,5,7
6270,ccbcdc,6,6
6271,ccbcdcc,7,3
6272,ccbcdccc,8,3
6273,ccbcdcccd,9,3
6274,ccbcdcccdc,10,3
6275,ccbcdcccdcc,11,3
6276,ccbcdcccdccc,12,3
6277,cccbbbbbbba,11,2
6278,cccbbbbbbbbbbbbbbbbbbbb,23,3
6279,cccbbbbbbbbbbbbbbbbbbbbb,24,3
6280,cccbbbbbbbbbbbbbbbbbbbbbb,25,3
6281,cccbbbbbbbbbbbbbbbbbbbbbbb,26,3
6282,cccbbbbbbbbbbbbbbbbbbbbbbbb,27,3
6283,cccbbbbbbbbbbbbbbbbbbbbbbbbb,28,3
6284,cccbbbbbbbbbbbbbbbbbbbbbbbbbb,29,3
6285,cccbbbbbbbbbbbbbbbbbbbbbbbbbbb,30,2
6286,cccbbbbbbbbbbbbbbbbbbbbbbbbbbbb,31,2
6287,cccbbbbbbbbbbbbbbbbbbbbbbbbbbbbb,32,2
6288,cccbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb,33,2
6289,cccbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb,34,2
6290,cccbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb,35,2
6291,cccbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb,36,2
6292,cccbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb,37,2
6293,cccbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb,38,2
6294,cccbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb,39,2
6295,cccbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb,40,2
6296,cccbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb,41,2
6297,cccbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb,42,2
6298,cccbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb,43,2
6299,cccbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb,44,2
6300,cccbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb,45,2
6301,cccbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb,46,2
6302,cccbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb,47,2
6303,cccbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb,48,2
6304,cccbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb,49,2
6305,cccbbbbbbbbbbbbbbb,18,4
6306,cccbbbbbbbbbbbbbbbb,19,4
6307,cccbbbbbbbbbbbbbbbbb,20,4
6308,cccbbbbbbbbbbbbbbbbbb,21,4
6309,cccbbbbbbbbbbbbbbbbbbb,22,4
6310,cccbbbbbbbbbbbbbb,17,6
6311,cccbbbbbbbbbb,13,8
6312,cccbbbbbbbbbbb,14,8
6313,cccbbbbbbbbbbbb,15,8
6314,cccbbbbbbbbbbbbb,16,8
6315,cccbbbbbbbbb,12,9
6316,cccbbbbbbbb,11,11
6317,cccbbbbbbbbc,12,2
6318,cccbbbbbbb,10,14
6319,cccbbbbbb,9,16
6320,cccbbbbbbc,10,2
6321,cccbbbbb,8,18
6322,cccbbbb,7,21
6323,cccbbbbc,8,2
6324,cccbbbbcc,9,2
6325,cccbbbbccc,10,2
6326,cccbbbbcccc,11,2
6327,cccbbbbccccc,12,2
6328,cccbbbbcccccc,13,2
6329,cccbbbbccccccc,14,2
6330,cccbbb,6,24
6331,cccbbbc,7,2
6332,cccbbbcb,8,2
6333,cccbbbcbb,9,2
6334,cccbbbcbbb,10,2
6335,cccbbbcbbbc,11,2
6336,cccbb,5,28
6337,cccbbc,6,4
6338,cccbbcc,7,3
6339,cccbbccc,8,2
6340,cccbcb,6,2
6341,cccbcbb,7,2
6342,cccbcbbb,8,2
6343,cccbcbbbc,9,2
6344,cccbcbbbcc,10,2
6345,cccbccb,7,3
6346,cccbccbb,8,3
6347,cccbccbbc,9,2
6348,cccbccbbcc,10,2
6349,cccbccbbccb,11,2
6350,cccbccbbccbb,12,2
6351,cccbcccbbb,10,2
6352,cccbcccbbbb,11,2
6353,cccbcccbbbbb,12,2
6354,cccbcccbbbbbb,13,2
6355,cccbcccbbbbbbb,14,2
6356,cccbcccbbbbbbbb,15,2
6357,cccbcccbbbbbbbbb,16,2
6358,cccbcccbbbbbbbbbb,17,2
6359,cccbcccbbbbbbbbbbb,18,2
6360,cccbcccbbbbbbbbbbbb,19,2
6361,cccbcccbbbbbbbbbbbbb,20,2
6362,cccbcccbbbbbbbbbbbbbb,21,2
